document_id,query_id,round,user,position,Okapi,LM,TF,NormTF,LEN,FracStop,StopCover,ENT,BERT
ROUND-06-064_064_1_T-GE2L8I,64,6,GE2L8I,2,9.472895,-6.236734,2,2.5257287,25,0.48,0.044692737,2.441015278,0.999249399
ROUND-07-064_064_0_T-0ZWOTE,64,7,0ZWOTE,1,11.5458355,-4.4786882,13,2.4186573,146,0.424657534,0.145251397,3.943794343,0.999249399
ROUND-07-064_064_0_T-P8KGYM,64,7,P8KGYM,3,7.821669,-6.9135685,1,2.3978953,11,0.363636364,0.016759777,1.945910149,0.998840511
ROUND-07-064_064_1_T-RA4223,64,7,RA4223,4,11.173159,-5.026899,7,2.2735975,68,0.367647059,0.100558659,3.502677727,0.999395847
ROUND-07-064_064_1_T-Z8LR6O,64,7,Z8LR6O,3,11.434811,-4.66481,10,1.8245493,62,0.387096774,0.089385475,3.297942586,0.994520247
ROUND-07-064_064_0_T-1FRJ9D,64,7,1FRJ9D,4,9.395484,-6.2806344,2,3.5695326,71,0.436619718,0.111731844,3.640151951,0.952600241
ROUND-07-064_064_0_T-IIS787,64,7,IIS787,2,11.45118,-4.6491547,11,2.61274,150,0.4,0.167597765,4.050062758,0.999180734
ROUND-07-064_064_1_T-IKOG4O,64,7,IKOG4O,1,10.148247,-5.876024,3,3.1640675,71,0.408450704,0.111731844,3.669285982,0.999402881
ROUND-07-064_064_1_T-GE2L8I,64,7,GE2L8I,2,10.205689,-5.834073,3,2.1972246,27,0.481481481,0.044692737,2.395908119,0.999236345
ROUND-01-069_069_0_T-GZ4HPV,69,1,GZ4HPV,1,13.318155,-11.910102,9,7.914983,148,0.5,0.206703911,4.085085009,0.989265919
ROUND-01-069_069_1_T-3XNR8C,69,1,3XNR8C,2,14.572307,-10.83054,10,6.346294,117,0.435897436,0.12849162,3.82899208,0.998364389
ROUND-01-069_069_1_T-GE2L8I,69,1,GE2L8I,4,13.840206,-11.658578,7,7.005336,105,0.495238095,0.145251397,3.873865614,0.998397171
ROUND-01-069_069_0_T-K625BG,69,1,K625BG,3,14.392996,-10.871391,14,6.895851,154,0.357142857,0.189944134,4.296348279,0.995803773
ROUND-01-069_069_1_T-4ABUO2,69,1,4ABUO2,1,12.357371,-12.840647,4,8.4929695,121,0.520661157,0.173184358,4.123460637,0.998079419
ROUND-01-069_069_0_T-7KO86D,69,1,7KO86D,2,13.738525,-11.578032,7,7.522986,149,0.395973154,0.139664804,4.147610699,0.999034882
ROUND-01-069_069_1_T-ALTS1G,69,1,ALTS1G,3,14.17058,-11.26066,10,7.1808786,145,0.455172414,0.173184358,4.141450156,0.989417017
ROUND-01-069_069_0_T-OPPJA3,69,1,OPPJA3,4,12.971771,-12.333323,6,7.998604,122,0.442622951,0.139664804,4.055724782,0.994881392
ROUND-02-069_069_1_T-4ABUO2,69,2,4ABUO2,2,12.357371,-12.840647,4,8.4929695,121,0.520661157,0.173184358,4.123460637,0.998079419
ROUND-02-069_069_0_T-K625BG,69,2,K625BG,2,13.937011,-11.561729,8,7.575969,153,0.359477124,0.184357542,4.400652461,0.996025443
ROUND-02-069_069_1_T-GE2L8I,69,2,GE2L8I,4,14.65489,-10.704935,12,6.228511,117,0.444444444,0.139664804,3.898973356,0.997496068
ROUND-02-069_069_0_T-OPPJA3,69,2,OPPJA3,4,13.237682,-12.025906,8,7.908597,138,0.456521739,0.150837989,4.117430047,0.996329725
ROUND-02-069_069_1_T-3XNR8C,69,2,3XNR8C,3,14.161205,-11.334092,8,7.1894693,141,0.482269504,0.167597765,4.073308884,0.998596966
ROUND-02-069_069_1_T-ALTS1G,69,2,ALTS1G,1,13.792017,-11.713914,7,7.5227246,136,0.352941176,0.122905028,4.30460451,0.998470247
ROUND-02-069_069_0_T-7KO86D,69,2,7KO86D,3,14.995102,-10.196056,14,6.0822663,145,0.427586207,0.17877095,4.10936439,0.999304891
ROUND-02-069_069_0_T-GZ4HPV,69,2,GZ4HPV,1,14.165377,-11.267635,10,7.235304,149,0.496644295,0.206703911,4.086993415,0.994784892
ROUND-03-069_069_1_T-GE2L8I,69,3,GE2L8I,2,14.355446,-11.118616,9,6.7176704,122,0.459016393,0.156424581,3.996027588,0.998892486
ROUND-03-069_069_0_T-7KO86D,69,3,7KO86D,3,14.067341,-11.402676,9,7.3822136,150,0.426666667,0.150837989,4.348427904,0.999251425
ROUND-03-069_069_0_T-OPPJA3,69,3,OPPJA3,4,12.695568,-12.587652,5,8.49699,140,0.378571429,0.134078212,3.935742132,0.998511136
ROUND-03-069_069_1_T-4ABUO2,69,3,4ABUO2,1,13.533665,-11.952196,6,7.874026,145,0.482758621,0.162011173,4.207709971,0.998832881
ROUND-03-069_069_1_T-3XNR8C,69,3,3XNR8C,4,12.926739,-12.377396,6,8.371428,147,0.428571429,0.156424581,4.209201997,0.997531116
ROUND-03-069_069_0_T-K625BG,69,3,K625BG,2,14.162777,-11.271112,10,7.2619705,151,0.470198675,0.195530726,4.174257047,0.994148254
ROUND-03-069_069_0_T-GZ4HPV,69,3,GZ4HPV,1,14.240677,-11.151771,11,7.130899,150,0.493333333,0.206703911,4.0728674,0.994659483
ROUND-03-069_069_1_T-ALTS1G,69,3,ALTS1G,3,13.792017,-11.713914,7,7.5227246,136,0.352941176,0.122905028,4.30460451,0.998470247
ROUND-04-069_069_0_T-OPPJA3,69,4,OPPJA3,4,14.019627,-11.46033,8,6.64379,96,0.322916667,0.100558659,3.974551066,0.998263419
ROUND-04-069_069_0_T-K625BG,69,4,K625BG,1,14.24568,-11.144802,11,7.0768414,146,0.479452055,0.195530726,4.097891084,0.994852126
ROUND-04-069_069_1_T-3XNR8C,69,4,3XNR8C,3,13.56745,-11.916952,6,7.577186,125,0.416,0.139664804,4.104152627,0.999166369
ROUND-04-069_069_0_T-GZ4HPV,69,4,GZ4HPV,2,14.240677,-11.151771,11,7.130899,150,0.493333333,0.206703911,4.0728674,0.994659483
ROUND-04-069_069_1_T-ALTS1G,69,4,ALTS1G,4,12.697507,-12.585897,5,8.482654,139,0.366906475,0.134078212,4.265840993,0.996882081
ROUND-04-069_069_1_T-GE2L8I,69,4,GE2L8I,2,14.355446,-11.118616,9,6.7176704,122,0.459016393,0.156424581,3.996027588,0.998892486
ROUND-04-069_069_1_T-4ABUO2,69,4,4ABUO2,1,13.533665,-11.952196,6,7.874026,145,0.482758621,0.162011173,4.207709971,0.998832881
ROUND-04-069_069_0_T-7KO86D,69,4,7KO86D,3,14.94607,-10.28535,15,6.25037,151,0.417218543,0.156424581,4.049884923,0.998883188
ROUND-05-069_069_0_T-OPPJA3,69,5,OPPJA3,4,13.211891,-12.053829,8,8.127995,154,0.454545455,0.156424581,4.199361499,0.203374878
ROUND-05-069_069_1_T-GE2L8I,69,5,GE2L8I,2,14.355446,-11.118616,9,6.7176704,122,0.459016393,0.156424581,3.996027588,0.998892486
ROUND-05-069_069_0_T-K625BG,69,5,K625BG,1,14.24568,-11.144802,11,7.0768414,146,0.479452055,0.195530726,4.097891084,0.994852126
ROUND-05-069_069_0_T-7KO86D,69,5,7KO86D,3,14.161478,-11.27285,10,7.275172,152,0.447368421,0.184357542,4.186779809,0.996373117
ROUND-05-069_069_1_T-ALTS1G,69,5,ALTS1G,4,14.438654,-11.024478,10,7.0551896,156,0.487179487,0.17877095,4.205067905,0.998550475
ROUND-05-069_069_1_T-3XNR8C,69,5,3XNR8C,3,13.530297,-11.955687,6,7.9014235,147,0.43537415,0.145251397,4.228012421,0.999177516
ROUND-05-069_069_1_T-4ABUO2,69,5,4ABUO2,1,13.533665,-11.952196,6,7.874026,145,0.482758621,0.162011173,4.207709971,0.998832881
ROUND-05-069_069_0_T-GZ4HPV,69,5,GZ4HPV,2,14.301627,-11.048292,12,7.038827,151,0.470198675,0.206703911,4.09957788,0.994201481
ROUND-06-069_069_0_T-K625BG,69,6,K625BG,3,14.24568,-11.144802,11,7.0768414,146,0.479452055,0.195530726,4.097891084,0.994852126
ROUND-06-069_069_0_T-7KO86D,69,6,7KO86D,4,14.730736,-10.566231,14,6.5512533,152,0.440789474,0.189944134,4.094159181,0.998821557
ROUND-06-069_069_0_T-OPPJA3,69,6,OPPJA3,1,13.443636,-11.7029,11,7.8099065,157,0.458598726,0.17877095,4.101834317,0.996706307
ROUND-06-069_069_1_T-GE2L8I,69,6,GE2L8I,3,14.355446,-11.118616,9,6.7176704,122,0.459016393,0.156424581,3.996027588,0.998892486
ROUND-06-069_069_1_T-4ABUO2,69,6,4ABUO2,1,13.533665,-11.952196,6,7.874026,145,0.482758621,0.162011173,4.207709971,0.998832881
ROUND-06-069_069_1_T-ALTS1G,69,6,ALTS1G,2,11.549099,-12.673317,5,8.661467,152,0.427631579,0.139664804,3.989335348,0.996243596
ROUND-06-069_069_0_T-GZ4HPV,69,6,GZ4HPV,2,14.243178,-11.14829,11,7.104053,148,0.466216216,0.195530726,4.142670249,0.994628131
ROUND-06-069_069_1_T-3XNR8C,69,6,3XNR8C,4,13.762674,-11.7470875,7,7.784265,155,0.477419355,0.173184358,4.270499225,0.998431861
ROUND-07-069_069_0_T-GZ4HPV,69,7,GZ4HPV,3,13.311966,-11.917059,9,7.9683194,152,0.460526316,0.189944134,4.132018928,0.99708122
ROUND-07-069_069_0_T-OPPJA3,69,7,OPPJA3,1,13.305785,-11.923991,9,8.02027,156,0.461538462,0.17877095,4.121424322,0.996024489
ROUND-07-069_069_1_T-ALTS1G,69,7,ALTS1G,3,11.549099,-12.673317,5,8.661467,152,0.427631579,0.139664804,3.989335348,0.996243596
ROUND-07-069_069_0_T-7KO86D,69,7,7KO86D,4,13.450907,-11.694238,11,7.745176,152,0.453947368,0.17877095,4.103098538,0.996769428
ROUND-07-069_069_1_T-3XNR8C,69,7,3XNR8C,4,12.917786,-12.386095,6,8.438323,152,0.486842105,0.162011173,4.073612097,0.99874723
ROUND-07-069_069_1_T-4ABUO2,69,7,4ABUO2,2,13.533665,-11.952196,6,7.874026,145,0.482758621,0.162011173,4.207709971,0.998832881
ROUND-07-069_069_0_T-K625BG,69,7,K625BG,2,13.449451,-11.695973,11,7.758291,153,0.45751634,0.17877095,4.098859622,0.996889055
ROUND-07-069_069_1_T-GE2L8I,69,7,GE2L8I,1,14.681633,-10.699838,11,6.4028645,130,0.461538462,0.167597765,4.015342235,0.998934567
ROUND-01-074_074_1_T-4ABUO2,74,1,4ABUO2,4,11.008843,-5.2568665,6,3.232121,152,0.407894737,0.145251397,4.235273586,0.998185217
ROUND-01-074_074_1_T-CI2GN2,74,1,CI2GN2,2,10.849267,-5.3992167,5,3.063391,107,0.327102804,0.094972067,4.012672845,0.998461485
ROUND-01-074_074_0_T-P8Y74G,74,1,P8Y74G,1,10.837747,-5.4108915,5,3.1780539,120,0.458333333,0.122905028,3.920925337,0.997238755
ROUND-01-074_074_0_T-AFOPDT,74,1,AFOPDT,4,10.533046,-5.6541743,4,3.5765502,143,0.370629371,0.089385475,4.275353928,0.997333527
ROUND-01-074_074_0_T-9BCAQM,74,1,9BCAQM,2,10.836862,-5.411784,5,3.1863527,121,0.347107438,0.094972067,4.132966358,0.998165071
ROUND-01-074_074_0_T-D5KJCA,74,1,D5KJCA,3,11.44968,-4.711852,10,2.4248028,113,0.380530973,0.122905028,3.938245382,0.994481921
ROUND-01-074_074_1_T-P8KGYM,74,1,P8KGYM,1,11.0111265,-5.254259,6,3.2121868,149,0.456375839,0.122905028,4.141457776,0.998350143
ROUND-01-074_074_1_T-XJJWBO,74,1,XJJWBO,3,10.840403,-5.4082093,5,3.152736,117,0.478632479,0.134078212,3.894102575,0.995765448
ROUND-02-074_074_1_T-P8KGYM,74,2,P8KGYM,1,11.0111265,-5.254259,6,3.2121868,149,0.456375839,0.122905028,4.141457776,0.998350143
ROUND-02-074_074_1_T-CI2GN2,74,2,CI2GN2,4,10.805092,-5.443393,5,3.4468079,157,0.382165605,0.106145251,4.336786527,0.998153389
ROUND-02-074_074_0_T-9BCAQM,74,2,9BCAQM,4,10.836862,-5.411784,5,3.1863527,121,0.347107438,0.094972067,4.132966358,0.998165071
ROUND-02-074_074_0_T-AFOPDT,74,2,AFOPDT,2,11.024851,-5.238469,6,3.083438,131,0.427480916,0.122905028,4.037475938,0.995869458
ROUND-02-074_074_0_T-D5KJCA,74,2,D5KJCA,3,11.172572,-5.0808654,7,2.898277,127,0.448818898,0.111731844,3.849529108,0.997410476
ROUND-02-074_074_1_T-4ABUO2,74,2,4ABUO2,2,10.810374,-5.438194,5,3.407842,151,0.417218543,0.139664804,4.251210917,0.998185456
ROUND-02-074_074_0_T-P8Y74G,74,2,P8Y74G,1,10.837747,-5.4108915,5,3.1780539,120,0.458333333,0.122905028,3.920925337,0.997238755
ROUND-02-074_074_1_T-XJJWBO,74,2,XJJWBO,3,11.024851,-5.238469,6,3.083438,131,0.488549618,0.156424581,3.920245386,0.993073583
ROUND-03-074_074_1_T-CI2GN2,74,3,CI2GN2,4,11.0126505,-5.2525167,6,3.198673,147,0.408163265,0.139664804,4.218571245,0.997682929
ROUND-03-074_074_1_T-4ABUO2,74,3,4ABUO2,2,10.851929,-5.396503,5,3.0349529,104,0.423076923,0.122905028,3.891763945,0.997331977
ROUND-03-074_074_0_T-D5KJCA,74,3,D5KJCA,2,11.277594,-4.9562354,8,2.8405395,137,0.423357664,0.12849162,4.018183294,0.99774915
ROUND-03-074_074_0_T-P8Y74G,74,3,P8Y74G,1,10.837747,-5.4108915,5,3.1780539,120,0.458333333,0.122905028,3.920925337,0.997238755
ROUND-03-074_074_1_T-XJJWBO,74,3,XJJWBO,3,10.826251,-5.422432,5,3.2809112,133,0.488721805,0.150837989,3.902117732,0.993469834
ROUND-03-074_074_1_T-P8KGYM,74,3,P8KGYM,1,11.0111265,-5.254259,6,3.2121868,149,0.456375839,0.122905028,4.141457776,0.998350143
ROUND-03-074_074_0_T-9BCAQM,74,3,9BCAQM,4,10.836862,-5.411784,5,3.1863527,121,0.347107438,0.094972067,4.132966358,0.998165071
ROUND-03-074_074_0_T-AFOPDT,74,3,AFOPDT,3,11.169213,-5.0852923,7,2.9368918,132,0.424242424,0.122905028,4.021150292,0.996087074
ROUND-04-074_074_0_T-9BCAQM,74,4,9BCAQM,4,10.836862,-5.411784,5,3.1863527,121,0.347107438,0.094972067,4.132966358,0.998165071
ROUND-04-074_074_0_T-AFOPDT,74,4,AFOPDT,1,10.819189,-5.429468,5,3.339322,141,0.390070922,0.106145251,4.111998793,0.998948753
ROUND-04-074_074_0_T-D5KJCA,74,4,D5KJCA,3,11.277594,-4.9562354,8,2.8405395,137,0.423357664,0.12849162,4.018183294,0.99774915
ROUND-04-074_074_0_T-P8Y74G,74,4,P8Y74G,2,10.837747,-5.4108915,5,3.1780539,120,0.458333333,0.122905028,3.920925337,0.997238755
ROUND-04-074_074_1_T-4ABUO2,74,4,4ABUO2,3,11.034783,-5.226908,6,2.9789252,118,0.423728814,0.139664804,3.956870899,0.997897267
ROUND-04-074_074_1_T-P8KGYM,74,4,P8KGYM,1,11.0111265,-5.254259,6,3.2121868,149,0.456375839,0.122905028,4.141457776,0.998350143
ROUND-04-074_074_1_T-XJJWBO,74,4,XJJWBO,2,11.042437,-5.2179236,6,2.8903718,108,0.388888889,0.106145251,3.862515011,0.998241782
ROUND-04-074_074_1_T-CI2GN2,74,4,CI2GN2,4,11.022561,-5.2411184,6,3.1060803,134,0.402985075,0.111731844,4.032800003,0.998180985
ROUND-05-074_074_1_T-CI2GN2,74,5,CI2GN2,4,11.052402,-5.2061214,6,2.7621174,95,0.410526316,0.094972067,3.526573708,0.997994661
ROUND-05-074_074_0_T-D5KJCA,74,5,D5KJCA,1,11.164514,-5.091457,7,2.9885638,139,0.431654676,0.139664804,4.033494113,0.998796225
ROUND-05-074_074_1_T-4ABUO2,74,5,4ABUO2,2,9.501025,-6.240338,2,2.6390574,28,0.5,0.067039106,2.813355405,0.993200243
ROUND-05-074_074_0_T-AFOPDT,74,5,AFOPDT,2,10.819189,-5.429468,5,3.339322,141,0.390070922,0.106145251,4.111998793,0.998948753
ROUND-05-074_074_1_T-XJJWBO,74,5,XJJWBO,3,11.281189,-4.9509444,8,2.7957559,131,0.41221374,0.150837989,3.98787558,0.997303009
ROUND-05-074_074_0_T-P8Y74G,74,5,P8Y74G,3,10.837747,-5.4108915,5,3.1780539,120,0.458333333,0.122905028,3.920925337,0.997238755
ROUND-05-074_074_0_T-9BCAQM,74,5,9BCAQM,4,10.836862,-5.411784,5,3.1863527,121,0.347107438,0.094972067,4.132966358,0.998165071
ROUND-05-074_074_1_T-P8KGYM,74,5,P8KGYM,1,11.0111265,-5.254259,6,3.2121868,149,0.456375839,0.122905028,4.141457776,0.998350143
ROUND-06-074_074_1_T-XJJWBO,74,6,XJJWBO,3,10.591904,-5.6039395,4,3.0796137,87,0.413793103,0.106145251,3.786710656,0.997743011
ROUND-06-074_074_0_T-P8Y74G,74,6,P8Y74G,2,10.831553,-5.417122,5,3.234749,127,0.456692913,0.12849162,3.968927099,0.997178078
ROUND-06-074_074_1_T-CI2GN2,74,6,CI2GN2,4,10.8112545,-5.437325,5,3.4011974,150,0.373333333,0.111731844,4.24017891,0.998001397
ROUND-06-074_074_1_T-4ABUO2,74,6,4ABUO2,2,9.511242,-6.234484,2,2.3978953,22,0.454545455,0.044692737,2.540036304,0.994961262
ROUND-06-074_074_1_T-P8KGYM,74,6,P8KGYM,1,11.0111265,-5.254259,6,3.2121868,149,0.456375839,0.122905028,4.141457776,0.998350143
ROUND-06-074_074_0_T-D5KJCA,74,6,D5KJCA,1,11.164514,-5.091457,7,2.9885638,139,0.431654676,0.139664804,4.033494113,0.998796225
ROUND-06-074_074_0_T-AFOPDT,74,6,AFOPDT,3,10.819189,-5.429468,5,3.339322,141,0.390070922,0.106145251,4.111998793,0.998948753
ROUND-06-074_074_0_T-9BCAQM,74,6,9BCAQM,4,10.836862,-5.411784,5,3.1863527,121,0.347107438,0.094972067,4.132966358,0.998165071
ROUND-07-074_074_0_T-D5KJCA,74,7,D5KJCA,1,11.164514,-5.091457,7,2.9885638,139,0.431654676,0.139664804,4.033494113,0.998796225
ROUND-07-074_074_1_T-P8KGYM,74,7,P8KGYM,1,11.0111265,-5.254259,6,3.2121868,149,0.456375839,0.122905028,4.141457776,0.998350143
ROUND-07-074_074_1_T-XJJWBO,74,7,XJJWBO,2,10.577127,-5.616737,4,3.228826,101,0.425742574,0.117318436,3.853583382,0.997800887
ROUND-07-074_074_0_T-P8Y74G,74,7,P8Y74G,2,10.831553,-5.417122,5,3.234749,127,0.456692913,0.12849162,3.968927099,0.997178078
ROUND-07-074_074_1_T-4ABUO2,74,7,4ABUO2,3,11.0156975,-5.2490234,6,3.1710851,143,0.447552448,0.122905028,4.117148027,0.998447239
ROUND-07-074_074_0_T-9BCAQM,74,7,9BCAQM,4,10.836862,-5.411784,5,3.1863527,121,0.347107438,0.094972067,4.132966358,0.998165071
ROUND-07-074_074_1_T-CI2GN2,74,7,CI2GN2,4,11.001997,-5.264649,6,3.289645,161,0.385093168,0.122905028,4.230123138,0.997839808
ROUND-07-074_074_0_T-AFOPDT,74,7,AFOPDT,3,11.021798,-5.2419996,6,3.1135154,135,0.392592593,0.100558659,3.994778223,0.998877585
ROUND-01-075_075_1_T-AB0X0J,75,1,AB0X0J,1,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-01-075_075_0_T-BR2PC9,75,1,BR2PC9,4,10.060163,-5.2481403,6,3.1710851,143,0.41958042,0.094972067,4.212162184,0.994610429
ROUND-01-075_075_1_T-9BCAQM,75,1,9BCAQM,2,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-01-075_075_0_T-HK6IT5,75,1,HK6IT5,1,10.192395,-5.0959535,7,3.0308237,145,0.406896552,0.134078212,4.29146018,0.997061908
ROUND-01-075_075_0_T-0ZWOTE,75,1,0ZWOTE,3,10.294419,-4.963457,8,2.904165,146,0.48630137,0.139664804,4.126617833,0.997622311
ROUND-01-075_075_1_T-CI2GN2,75,1,CI2GN2,4,8.581632,-6.2962565,2,3.8066626,90,0.411111111,0.089385475,3.852064896,0.990589142
ROUND-01-075_075_1_T-RA4223,75,1,RA4223,3,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-01-075_075_0_T-ZM3TBL,75,1,ZM3TBL,2,10.37717,-4.8431787,9,2.76562,143,0.41958042,0.150837989,4.246569027,0.997364104
ROUND-02-075_075_1_T-AB0X0J,75,2,AB0X0J,2,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-02-075_075_0_T-BR2PC9,75,2,BR2PC9,2,10.437137,-4.7492285,10,2.7472708,156,0.365384615,0.122905028,4.257407026,0.995298922
ROUND-02-075_075_1_T-9BCAQM,75,2,9BCAQM,1,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-02-075_075_1_T-CI2GN2,75,2,CI2GN2,3,9.255485,-5.9095798,3,3.5927355,109,0.467889908,0.078212291,3.593743172,0.995983005
ROUND-02-075_075_0_T-HK6IT5,75,2,HK6IT5,1,10.192395,-5.0959535,7,3.0308237,145,0.406896552,0.134078212,4.29146018,0.997061908
ROUND-02-075_075_1_T-RA4223,75,2,RA4223,4,9.926838,-5.377161,5,2.821379,84,0.476190476,0.117318436,3.699300218,0.997744679
ROUND-02-075_075_0_T-ZM3TBL,75,2,ZM3TBL,4,10.378651,-4.8405504,9,2.744418,140,0.414285714,0.145251397,4.21847413,0.997413337
ROUND-02-075_075_0_T-0ZWOTE,75,2,0ZWOTE,3,10.293326,-4.965201,8,2.9177706,148,0.432432432,0.145251397,4.22092169,0.997400284
ROUND-03-075_075_1_T-RA4223,75,3,RA4223,1,8.630528,-6.266459,2,3.3672957,58,0.396551724,0.067039106,3.467994408,0.99678576
ROUND-03-075_075_0_T-ZM3TBL,75,3,ZM3TBL,3,10.199136,-5.0863,7,2.9519296,134,0.455223881,0.173184358,4.212568116,0.997213423
ROUND-03-075_075_0_T-0ZWOTE,75,3,0ZWOTE,4,10.373714,-4.849284,9,2.8134108,150,0.446666667,0.145251397,4.208241831,0.997804463
ROUND-03-075_075_1_T-9BCAQM,75,3,9BCAQM,2,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-03-075_075_1_T-CI2GN2,75,3,CI2GN2,3,6.994475,-6.9894714,1,4.553877,95,0.494736842,0.100558659,3.839509427,0.984041929
ROUND-03-075_075_0_T-BR2PC9,75,3,BR2PC9,2,10.435339,-4.7526827,10,2.7725887,160,0.35,0.134078212,4.379111786,0.99627316
ROUND-03-075_075_0_T-HK6IT5,75,3,HK6IT5,1,10.192395,-5.0959535,7,3.0308237,145,0.406896552,0.134078212,4.29146018,0.997061908
ROUND-03-075_075_1_T-AB0X0J,75,3,AB0X0J,4,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-04-075_075_0_T-HK6IT5,75,4,HK6IT5,3,10.192395,-5.0959535,7,3.0308237,145,0.406896552,0.134078212,4.29146018,0.997061908
ROUND-04-075_075_1_T-9BCAQM,75,4,9BCAQM,3,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-04-075_075_1_T-CI2GN2,75,4,CI2GN2,1,10.092982,-5.206151,6,2.7725887,96,0.40625,0.12849162,3.961472705,0.997570574
ROUND-04-075_075_1_T-RA4223,75,4,RA4223,2,8.630528,-6.266459,2,3.3672957,58,0.396551724,0.067039106,3.467994408,0.99678576
ROUND-04-075_075_1_T-AB0X0J,75,4,AB0X0J,4,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-04-075_075_0_T-ZM3TBL,75,4,ZM3TBL,1,10.204657,-5.078332,7,2.8824036,125,0.384,0.122905028,4.161583521,0.997696698
ROUND-04-075_075_0_T-BR2PC9,75,4,BR2PC9,4,10.188722,-5.10118,7,3.0713696,151,0.370860927,0.122905028,4.32355944,0.996024609
ROUND-04-075_075_0_T-0ZWOTE,75,4,0ZWOTE,2,10.373714,-4.849284,9,2.8134108,150,0.406666667,0.167597765,4.235770884,0.997106254
ROUND-05-075_075_1_T-CI2GN2,75,5,CI2GN2,1,10.092982,-5.206151,6,2.7725887,96,0.40625,0.12849162,3.961472705,0.997570574
ROUND-05-075_075_1_T-RA4223,75,5,RA4223,2,9.311194,-5.866275,3,3.028522,62,0.387096774,0.067039106,3.472414981,0.997834861
ROUND-05-075_075_0_T-BR2PC9,75,5,BR2PC9,4,10.188722,-5.10118,7,3.0713696,151,0.370860927,0.122905028,4.32355944,0.996024609
ROUND-05-075_075_0_T-HK6IT5,75,5,HK6IT5,1,10.29606,-4.960836,8,2.883403,143,0.398601399,0.139664804,4.275342686,0.997625649
ROUND-05-075_075_1_T-9BCAQM,75,5,9BCAQM,3,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-05-075_075_0_T-0ZWOTE,75,5,0ZWOTE,3,10.373714,-4.849284,9,2.8134108,150,0.406666667,0.167597765,4.235770884,0.997106254
ROUND-05-075_075_0_T-ZM3TBL,75,5,ZM3TBL,2,10.204657,-5.078332,7,2.8824036,125,0.384,0.122905028,4.161583521,0.997696698
ROUND-05-075_075_1_T-AB0X0J,75,5,AB0X0J,4,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-06-075_075_1_T-CI2GN2,75,6,CI2GN2,1,10.092982,-5.206151,6,2.7725887,96,0.40625,0.12849162,3.961472705,0.997570574
ROUND-06-075_075_1_T-9BCAQM,75,6,9BCAQM,3,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-06-075_075_0_T-0ZWOTE,75,6,0ZWOTE,3,10.373714,-4.849284,9,2.8134108,150,0.406666667,0.167597765,4.235770884,0.997106254
ROUND-06-075_075_0_T-HK6IT5,75,6,HK6IT5,1,10.29606,-4.960836,8,2.883403,143,0.398601399,0.139664804,4.275342686,0.997625649
ROUND-06-075_075_1_T-AB0X0J,75,6,AB0X0J,4,10.218795,-5.057676,7,2.6790626,102,0.401960784,0.139664804,4.010464057,0.997132897
ROUND-06-075_075_0_T-ZM3TBL,75,6,ZM3TBL,2,10.305911,-4.9449625,8,2.7488723,125,0.376,0.122905028,4.143227476,0.997623146
ROUND-06-075_075_1_T-RA4223,75,6,RA4223,2,9.932533,-5.3706827,5,2.7343676,77,0.376623377,0.078212291,3.665308633,0.997481167
ROUND-06-075_075_0_T-BR2PC9,75,6,BR2PC9,4,8.6660185,-6.24448,2,2.862201,35,0.4,0.05027933,2.965015693,0.997344315
ROUND-07-075_075_0_T-HK6IT5,75,7,HK6IT5,1,10.29606,-4.960836,8,2.883403,143,0.398601399,0.139664804,4.275342686,0.997625649
ROUND-07-075_075_1_T-9BCAQM,75,7,9BCAQM,3,7.0025587,-6.9858117,1,4.5108595,91,0.505494505,0.094972067,3.778653411,0.993892074
ROUND-07-075_075_0_T-BR2PC9,75,7,BR2PC9,4,8.6660185,-6.24448,2,2.862201,35,0.4,0.05027933,2.965015693,0.997344315
ROUND-07-075_075_0_T-ZM3TBL,75,7,ZM3TBL,3,10.381121,-4.836155,9,2.7080503,135,0.466666667,0.173184358,4.135955199,0.99598974
ROUND-07-075_075_1_T-AB0X0J,75,7,AB0X0J,2,7.1682563,-6.909657,1,2.3978953,11,0.454545455,0.022346369,1.945910149,0.995023608
